movieId,title,genres
5864,Hannah Arendt (2012),Drama
175,41 (2012),Documentary
10837,Rapture-Palooza (2013),Comedy|Fantasy
102,20 Feet from Stardom (Twenty Feet from Stardom) (2013),Documentary
10260,Perfumed Nightmare (1977),Comedy|Drama
4676,Far Out Man (1990),Comedy
1186,Bad Blood: A Cautionary Tale (2010) ,Documentary
245,AM1200 (2008),Horror
8951,Monsters University (2013),Adventure|Animation|Comedy
5840,Hammer of the Gods (2013),Action
7283,Julius Caesar (1979),Drama
9697,Oblivion Island: Haruka and the Magic Mirror (Hottarake no shima - Haruka to maho no kagami) (2009),Adventure|Animation|Fantasy
4267,Eden (2012),Crime|Drama
5253,Fullmetal Alchemist: The Sacred Star of Milos (2011),Action|Adventure|Animation
8480,Maniac (2012),Horror|Thriller
9644,Not Suitable for Children (2012),Comedy|Romance
10045,Pacific Rim (2013),Action|Adventure|Sci-Fi|IMAX
11460,Sassy Pants (2012),Comedy|Drama
15201,World War Z (2013),Action|Drama|Horror|IMAX
4349,Elysium (2013),Action|Drama|Sci-Fi|IMAX
3867,Dirty Wars (2013),Documentary|War
7345,K-911 (1999),Action|Comedy|Crime
9075,Mr. Moto's Gamble (1938),Crime|Drama|Mystery
14309,Unconditional (2012),Drama
7310,Just Before Dawn (1981),Horror
14748,We Steal Secrets: The Story of WikiLeaks (2013),Documentary
14837,What Maisie Knew (2012),Drama
698,American Mary (2012),Horror|Thriller
8048,Liz & Dick (2012) ,Drama
15248,Yamla Pagla Deewana 2 (2013),Action|Comedy|Drama
4469,Europa Report (2013),Sci-Fi|Thriller
9719,Odd Thomas (2013),Drama|Fantasy|Mystery|Thriller
3741,Despicable Me 2 (2013),Animation|Children|Comedy|IMAX
14948,White House Down (2013),Action|Drama|Thriller|IMAX
7404,Keith Lemon: The Film (2012),Comedy
1163,Back to 1942 (2012) ,Drama|IMAX
486,Aks (2001),Thriller
10941,Redemption (Hummingbird) (2013),Action|Crime|Thriller
8218,Love and Lemons (Små citroner gula) (2013),Romance
5881,Happiness Never Comes Alone (Un bonheur n'arrive jamais seul) (2012),Comedy|Romance
9280,My Perestroika (2010),Documentary
4927,Flicker (Flimmer) (2012),Comedy|Drama
6309,Hong Kong Confidential (Amaya) (2010),Drama
7914,Life Without Dick (2002),Comedy|Crime|Romance
6507,Hypocrites (1915),Drama|Fantasy
3289,Crossfire Trail (Louis L'Amour's 'Crossfire Trail') (2001),Action|Western
4418,Epitaph (2007),Horror
10161,Passion (2012),Crime|Drama|Mystery|Thriller
10703,Pussy Riot: A Punk Prayer (2013),Documentary
2365,Call Girl (2012),Drama|Thriller
551,Alive Day Memories: Home from Iraq (Occupation Iraq) (2007),Documentary
6441,How to Make Money Selling Drugs (2013),Documentary
11038,Return of the Living Dead: Necropolis (2005),Comedy|Horror
14439,V/H/S/2 (2013),Horror|Thriller
943,Arctic Blast (2010),Sci-Fi|Thriller
5453,Gideon's Army (2013),Documentary
8305,Macbeth (1983),Drama
3171,Cottage Country (2013),Action|Comedy|Crime
721,American Samurai (Ninja: American Samurai) (1992),Action
4978,Food Matters (2008),Documentary
6658,Ichi (2008),Action
7431,Kid Millions (1934),Comedy|Musical
13571,The Spectacular Now (2013),Comedy|Drama|Romance
13157,Thanks for Sharing (2012),Comedy|Drama
14539,Vile (2011) ,Horror
14115,Trilogy of Terror II (1996),Horror
1637,Big Star: Nothing Can Hurt Me (2012),Documentary
7001,It's a Bikini World (1967),Comedy
3540,Dead Man's Burden (2012),Western
4051,Downloaded (2013),Documentary
7270,Jug Face (2013),Horror
2810,Chu Chin Chow (1934),Comedy|Fantasy|Musical
5300,Gagarin: First in Space (2013),Drama|Sci-Fi
11789,Sharknado (2013),Sci-Fi
2978,Cold Moon (Lune froide) (1991),Comedy|Drama
12691,Stuck in Love (2012),Comedy|Drama|Romance
2882,Class Act (1992),Comedy
6437,How to Live Forever (2009),Documentary
2060,Brain Dead (1990),Horror|Sci-Fi
5236,Fruitvale Station (2013),Drama
10198,Pax Americana and the Weaponization of Space (2009),Documentary
956,Arizona Raiders (1965),Western
3351,D-Day (2013),Action|Thriller
12932,Tai Chi Hero (2012),Action|Comedy|Drama|Fantasy|Sci-Fi|IMAX
15422,Zombies on Broadway (1945),Comedy|Fantasy|Horror
10753,R.I.P.D. (2013),Action|Comedy|Fantasy
7334,Justice League: The Flashpoint Paradox (2013),Action|Adventure|Animation|Fantasy|Sci-Fi
14372,United (2011),Drama
6946,Ip Man: The Final Fight (2013),Action|Drama
10197,Pawn Shop Chronicles (2013),Action|Comedy
7478,Killing Season (2013),Action|Thriller
7220,Joker (2012),Comedy
9958,Othello (1981),Drama
4508,Everything (2004),Drama|Mystery
8165,Love (2011),Drama|Sci-Fi
8624,Mean Girls 2 (2011),Comedy
11534,Scenic Route (2013),Drama|Thriller
14189,Turbo (2013),Adventure|Animation|Children|Comedy|Fantasy
5784,Gunman's Walk (1958) ,Western
12168,Sol (2012) ,Sci-Fi
12037,Sky West and Crooked (Gypsy Girl) (1965),Drama|Romance
5575,Gold (2013),Western
7853,Let's Make Money (2008),Documentary
4151,Drinking Buddies (2013),Comedy|Drama|Romance
6064,Hell Baby (2013),Comedy|Horror
10903,Red 2 (2013),Action|Comedy|Crime|Thriller
8733,Miami Connection (1987),Action|Crime
2966,Coffee Town (2013),Comedy
14494,Vehicle 19 (2013),Thriller
9991,Out of Life (Hors la vie) (1991),Drama
4774,Fetching Cody (2005),Drama
1695,Black & White & Sex (2012),Drama
5040,Forest of the Gods (Dievu miskas) (2005),Drama
9433,New World (Shin-sae-gye) (2013),Thriller
10047,Page Miss Glory (1935),Comedy
6253,Holidays by the Sea (Ni à vendre ni à louer) (2011),Comedy
11060,Revenge for Jolly! (2012),Comedy|Drama
1642,Bigfoot (2012),Adventure|Horror|Sci-Fi
8774,Mighty Uke (2010),Documentary
137,2 Guns (2013),Action|Comedy|Crime
5469,Giorgino (1994),Adventure|Drama|Horror
622,Aloha Summer (1988),Comedy|Drama
6073,Hell and Back Again (2011),Documentary|Drama|War
8151,Lost in Thailand (Ren zai jiong tu zhi tai jiong) (2012),Adventure|Comedy|Drama
9977,Our Nixon (2013),Documentary
9738,Off the Menu: The Last Days of Chasen's (1997),Documentary
3469,Darling Companion (2012),Drama
1899,Blue Jasmine (2013),Drama
5102,Frankenstein's Army (2013),Action|Horror|Sci-Fi
12486,Stars in Shorts (2012),Comedy
14133,Troma's War (1988) ,Action|Adventure|Comedy
649,Always Outnumbered (1998),Drama
791,And You Thought Your Parents Were Weird (1991),Children|Comedy|Sci-Fi
858,Another Chance (1989),Comedy
799,Andy Hardy's Double Life (1942),Comedy|Romance
1961,Bomber (1982),Action|Comedy
963,Armored Car Robbery (1950),Crime|Film-Noir|Thriller
1489,Beneath (2013),Horror
950,Arena (1989),Sci-Fi
977,Arrival II (1998),Action|Adventure|Sci-Fi
10293,Phantom of the Megaplex (2000),Action|Children|Comedy|Mystery
1334,Battle for Brooklyn (2011),Documentary
13264,The Count of Monte Cristo (1998),Adventure|Drama|Romance
10248,Percy Jackson: Sea of Monsters (2013),Adventure|Children|Fantasy
496,Alan Partridge: Alpha Papa (2013),Comedy
2885,Class of 1999 (1990),Action|Horror|Sci-Fi
3063,Computer Chess (2013),Comedy
9262,My Little Pony: Equestria Girls (2013),Animation|Children|Fantasy
1874,Bloody Murder (2000),Drama|Horror|Thriller
8853,Miss You Can Do It (2013),Documentary
8450,Man of Tai Chi (2013),Action|IMAX
15420,Zombies of Mora Tau (1957),Horror
10568,Prince Avalanche (2013),Comedy|Drama
1317,Batman: Mystery of the Batwoman (2003),Action|Animation|Children|Crime
5704,Green Lantern: Emerald Knights (2011),Action|Adventure|Animation|Children
3237,Creature with the Atom Brain (1955),Crime|Horror|Sci-Fi
2896,Clear History (2013),Comedy
2886,Class of 1999 II: The Substitute (1994),Action|Horror|Sci-Fi|Thriller
14735,We're the Millers (2013),Comedy|Crime
5740,Growing Pains (1984),Comedy
2277,Burning Bright (2010),Drama|Horror|Thriller
5743,Grown Ups 2 (2013),Comedy
4168,Drug War (Du zhan) (2012),Crime
7424,Kick-Ass 2 (2013),Action|Comedy|Crime
11096,Riddick (2013),Action|Sci-Fi|Thriller|IMAX
10384,Planes (2013),Adventure|Animation|Comedy
9078,Mr. Moto in Danger Island (1939),Crime|Drama|Mystery|Thriller
7470,Killer at Large (2008),Documentary
2383,Cameron's Closet (1988),Horror
1760,Blackfish (2013),Documentary
10114,Paranoia (2013),Drama|Thriller
974,Around the World Under the Sea (1966),Action|Adventure
4515,Evidence (2013) ,Horror|Thriller
748,Amorosa (1986),Drama
7178,Jobs (2013),Drama
9048,Moving the Mountain (1994),Documentary
6231,Hitler's Children (2011),Documentary
14013,Touchy Feely (2013),Drama
5075,Four Horsemen (2012),Documentary
6774,In a World... (2013),Comedy
1156,Back Door to Hell (1964),Drama|War
13125,Terms and Conditions May Apply (2013),Documentary
9162,Museum Hours (2013),Drama
463,Ain't Them Bodies Saints (2013),Drama
12771,Sunset Strip (2012),Documentary
311,About Time (2013),Drama|Fantasy|Romance
13034,Tatsumi (2011),Documentary|Drama|Thriller
2704,Chennai Express (2013),Action|Adventure|Comedy
14874,When Nietzsche Wept (2007),Drama
5073,Four Flies on Grey Velvet (1971),Horror|Mystery|Thriller
4798,Fill the Void (Lemale et ha'halal) (2012),Drama
11748,Shadows of Liberty (2012) ,Documentary
8109,Looking for Hortense (Cherchez Hortense) (2012) ,Drama
7332,Justice League: Crisis on Two Earths (2010),Action|Animation|Sci-Fi
4403,Enter Nowhere (2011),Mystery|Thriller
1462,Belarmino (1964),Documentary|Drama
1885,Blubberella (2011),Action|Comedy
3585,Dealing: Or the Berkeley-to-Boston Forty-Brick Lost-Bag Blues (1972),Comedy|Drama|Thriller
15289,You're Next (2011),Horror|Thriller
12935,Taipei Exchanges (Di 36 ge gu shi) (2010),Comedy|Drama
12324,Sparrows Dance (2012),Drama|Romance
2934,Clownhouse (1989),Horror
4361,Empire State (2013),Action|Drama
7251,Joyride (1997),Drama
9307,My Wife Is a Gangster 2 (Jopog manura 2: Dolaon jeonseol) (2003),Action|Comedy|Crime
10728,Queen of Montreuil (2013),Comedy
3216,Crawlspace (2012),Horror|Mystery|Sci-Fi|Thriller
9174,Mutants (2009),Horror|Sci-Fi
13959,Too Hot to Handle (1938),Adventure|Comedy|Romance
10452,Polite People (Kurteist fólk) (2011),Comedy|Drama
8064,Logorama (2009),Action|Animation|Crime
13821,Tidal Wave (2009),Drama
1092,Autopsy (2008),Horror
7599,Komodo (1999),Horror|Sci-Fi|Thriller
908,Apartment for Peggy (1948),Drama
1159,Back from Eternity (1956),Drama
1160,Back in Business (1997),Action|Adventure
5162,French Roast (2008),Animation|Comedy
12921,TT3D: Closer to the Edge (2011),Documentary
11580,Sealed Cargo (1951),Thriller|War
5150,Freeway (1988),Thriller
9338,Naked Souls (1996),Sci-Fi|Thriller
11955,Simon Killer (2012) ,Drama
4080,Dracula (Dracula 3D) (2012),Horror|Romance|Thriller
7564,Kitchen Party (1997),Drama
7496,King Cobra (1999),Horror|Sci-Fi
12705,Subspecies (1991),Horror
5208,From Hell It Came (1957),Horror
15361,Zapped Again! (1990),Comedy|Sci-Fi
6882,Instructions Not Included (No se Aceptan Devoluciones) (2013),Comedy|Drama
7594,Koch (2012),Documentary
9842,One Direction: This Is Us (2013),Documentary
2918,Closed Circuit (2013),Crime|Drama|Mystery
3925,Doctors' Wives (1971),Drama
7482,Killjoy (2000),Horror
7483,Killjoy 2: Deliverance from Evil (2002),Horror
7484,Killjoy 3 (2010),Horror
5417,Getaway (2013),Action|Crime
7485,Killjoy Goes to Hell (2012),Comedy|Horror
10676,Puppet Master: Axis of Evil (Puppet Master 10) (2010),Horror
13794,Three Worlds (Trois mondes) (2012),Drama
7517,King of Texas (2002),Drama|Western
5802,Hack! (2007),Comedy|Horror
1177,Backlash (1956),Mystery|Romance|Western
6537,I Am (2010),Documentary
10296,Phantom of the Rue Morgue (1954),Crime|Horror|Mystery
1211,Bad Men of Missouri (1941),Action|Romance|Western
1221,Badman's Country (1958),Western
6487,Hunky Dory (2011),Drama|Musical
730,American Vagabond (2013),Documentary
10789,Rage of Honor (1987),Action|Crime
8975,Moonlight Serenade (1997),Drama
5682,Gravity (2013),Action|Sci-Fi|IMAX
783,And Now a Word from Our Sponsor (2013),Comedy|Drama
12362,Spin (You Are Here) (2007),Comedy|Romance
7975,Lisa (1990),Drama|Thriller
6621,I Spit on Your Grave 2 (2013) ,Crime|Horror|Thriller
10351,Ping Pong (2012),Documentary
3634,Deathsport (1978),Action|Sci-Fi
14363,Unfinished Sky (2007),Drama|Romance
10591,Prisoners (2013),Drama|Mystery|Thriller
5618,Good Vibrations (2012),Drama|Musical
1083,Austenland (2013),Comedy|Romance
6875,Insidious: Chapter 2 (2013),Horror|Thriller
11333,Rush (2013),Action|Drama
14587,Vizontele (2001),Comedy|Drama
6191,High on Crack Street: Lost Lives in Lowell (1995),Documentary
11874,Short Term 12 (2013),Drama
1032,At Any Price (2012),Drama|Thriller
6641,I Was a Teenage Zombie (1987),Comedy|Horror
1082,Aurora Borealis (2005),Drama|Romance
1222,Badman's Territory (1946),Action|Drama|Western
11397,Salinger (2013),Documentary
13054,Tears of Steel (2012),Sci-Fi
10098,Paradise: Faith (Paradies: Glaube) (2012),Drama
4382,End of the Line (2007),Horror|Thriller
2995,Collision Course (1989),Action|Comedy|Thriller
10500,Post Tenebras Lux (2012),Drama
4682,Farah Goes Bang (2013),Comedy
11743,Shadowlands (1985),Drama|Romance
11386,Saint Joan (1957),Drama
5969,Hawking (2013),Documentary
10339,Pig Hunt (2008) ,Action|Horror|Thriller
9742,Officer Down (2013),Crime|Drama
10581,Princess Protection Program (2009),Children|Drama
6219,His Regeneration (1915),Western
8295,Mabel at the Wheel (1914),Comedy
5665,Grand Masti (2013),Comedy|Drama|Romance
1344,Battle of the Year (2013),Musical
9733,Off Beat (1986),Comedy|Romance
6841,Inescapable (2012),Action|Drama|War
437,Afternoon Delight (2013),Comedy|Drama
2530,Casting By (2012),Documentary
10991,Repeaters (2010) ,Action|Drama
1273,Barbed Wire (1952),Action|Comedy|Western
7379,Karate-Robo Zaborgar (Denjin Zabôgâ) (2011),Action|Adventure|Comedy|Fantasy
672,America the Beautiful (2007) ,Documentary
12814,Supporting Characters (2012),Comedy|Romance
635,Alps (Alpeis) (2011),Drama
15202,World Without End (1956),Sci-Fi
1292,Barricade (2012),Horror|Thriller
7473,Killers from Space (1954),Sci-Fi
1307,Bastards (Les salauds) (2013),Drama
9383,Nebraska (2013),Adventure|Drama
752,Amsterdamned (1988),Action|Horror|Thriller
4401,Enough Said (2013),Comedy|Drama|Romance
3985,Don Jon (2013),Comedy|Drama|Romance
11529,Scatter My Ashes at Bergdorf's (2013),Documentary
3001,Colorado Territory (1949),Western
12266,Sorceress (1982),Action|Adventure|Fantasy
9431,New Town Killers (2008),Drama
9163,Mushrooming (Seenelkäik) (2012),Adventure|Comedy|Thriller
8964,Mood Indigo (L'écume des jours) (2013),Drama|Fantasy
8721,Metallica: Through the Never (2013),Action|Musical|IMAX
3105,Conquest (1983),Action|Adventure|Fantasy
4857,First Cousin Once Removed (2012),Documentary
8308,Machete Maidens Unleashed! (2010),Documentary
397,Adventures of Kitty O'Day (Kitty O'Day Comes Through) (1945),Comedy|Crime|Mystery|Romance
11768,Shanghai (2012),Crime|Thriller
13544,The Rise (2012),Crime|Drama|Thriller
13152,Thampu (1978),Drama
11513,Scanners II: The New Order (1991),Action|Horror|Sci-Fi
11514,Scanners III: The Takeover (Scanner Force) (1991),Action|Horror|Sci-Fi
9932,Orderly or Disorderly (Be Tartib ya Bedoun-e Tartib) (1981),Documentary
7353,Kabul Express (2006),Action|Comedy|Drama|Thriller
8818,Miracle in Cell No. 7 (2013),Comedy|Drama
12333,Special 26 (2013),Crime|Drama|Thriller
7221,Jolene (2008),Drama
11322,Runner Runner (2013),Crime|Drama|Thriller
12215,Something in the Air (Apres Mai) (2012),Action|Drama
11754,Shake Hands with the Devil (1959),Action|Drama
6565,I Declare War (2012),Action|Comedy|Drama
3331,Curse of Chucky (Child's Play 6) (2013),Horror|Thriller
9119,Muhammad Ali's Greatest Fight (2013),Drama
204,711 Ocean Drive (1950),Crime|Drama|Film-Noir|Thriller
803,Angel (1984),Action|Crime|Thriller
4724,Favela Rising (2005),Documentary
10144,Parkland (2013),Drama
6710,Imagine (2012),Drama
6840,Inequality for All (2013),Documentary
12896,Sword of Desperation (Hisshiken torisashi) (2010),Action|Drama
4437,Eros (Men and Women) (Noite Vazia) (1964),Drama
9792,On the Job (2013),Action|Drama
528,Alice Upside Down (Alice) (2007),Adventure|Children|Comedy|Drama
523,Alice's Adventures in Wonderland (1972),Adventure|Children|Fantasy|Musical
2931,Cloudy with a Chance of Meatballs 2 (2013),Animation|Children|Comedy|Fantasy
4572,Extraction (2013),Action
8749,Microphone (2010),Comedy|Drama|Musical
9583,Nobody Else But You (Poupoupidou) (2011),Comedy|Crime|Mystery
619,Almost You (1985),Comedy|Drama
3853,Dirty (2005),Crime|Drama|Thriller
2445,Captain Phillips (2013),Adventure|Drama|Thriller|IMAX
15253,Year Zero: The Silent Death of Cambodia (1979),Documentary
12528,Stealing a Nation (2004),Documentary
13686,They Only Kill Their Masters (1972),Mystery|Romance|Thriller
14452,Valentine Road (2013),Documentary
865,Another Harvest Moon (2010),Drama
1492,Beneath the Dark (2010),Drama|Mystery|Thriller
11974,Sincerely Yours (1955),Drama|Musical
1069,Attila (Attila the Hun) (1954),Drama
8097,Look (2007),Drama
1102,Avenger (2006) ,Thriller
15412,Zombie Apocalypse (2011),Action|Horror|Sci-Fi
15414,Zombie High (1987),Comedy|Horror
14599,Voodoo Dawn (1991),Horror
8307,Machete Kills (Machete 2) (2013),Action|Crime|Thriller
4802,Filth (2013),Comedy|Crime|Drama
11245,Romeo and Juliet (2013),Drama|Romance
4161,Drona (2008),Action|Adventure|Fantasy|Musical
2376,Calling Dr. Death (1943),Mystery
12775,Sunshine on Leith (2013) ,Musical
1225,Baggage Claim (2013),Comedy
15391,Zero Charisma (2013),Comedy|Drama
10143,Parking (Ting che) (2008),Crime|Drama
12573,Stitches (2012),Comedy|Horror
4443,Escape Plan (2013),Action|Mystery|Thriller
14769,Weird Woman (1944),Drama
4645,Family Affair (2010) ,Documentary
14389,Unrest (2006),Horror|Thriller
5963,Haute Cuisine (2012),Drama
2075,Brazilian Western (Faroeste Caboclo) (2013),Crime|Drama|Romance
7326,Just Wright (2010),Comedy|Romance
9243,My Grandfather's People (Dedemin insanlari) (2011),Comedy|Drama
4652,Family Secrets (Familjehemligheter) (2001),Drama
2495,Carrie (2013),Drama|Horror
7903,Life According to Sam (2013),Documentary|Drama
14297,UnHung Hero (2013),Documentary
9862,One Nation Under God (1993) ,Documentary
9870,One Small Hitch (2013),Comedy|Romance
1162,Back in the Saddle (Back in the Saddle Again) (1941),Action|Drama|Western
5105,Frankenstein Conquers the World (1965),Action|Drama|Sci-Fi
5557,Godzilla vs. Megaguirus (Gojira tai Megagirasu: Jî shômetsu sakusen) (2000),Action|Sci-Fi
5558,Godzilla vs. Megalon (Gojira tai Megaro) (1973),Action|Sci-Fi
14357,Undocumented (2010),Horror|Thriller
1171,Back to the Secret Garden (2001),Adventure|Children|Fantasy
3325,Cult of the Cobra (1955),Horror
10886,Rebirth of Mothra (1996),Action|Fantasy|Sci-Fi
1872,Bloody Bloody Bible Camp (2012),Comedy|Horror
5560,Godzilla vs. SpaceGodzilla (Gojira VS Supesugojira) (1994),Action|Sci-Fi
49,12 Years a Slave (2013),Drama
2732,Child's Pose (2013),Drama
7453,Kill Your Darlings (2013),Crime|Drama|Romance|Thriller
1453,Being Cyrus (2005),Comedy|Drama|Thriller
3639,Debtocracy (2011),Documentary
1077,August (Elokuu) (2011) ,Drama
14716,Watermarks (2004),Documentary
6003,Heart of a Lion (Leijonasydän) (2013),Drama|Romance
7488,Kimjongilia (2009),Documentary
12302,Space Amoeba (Yog: Monster from Space) (1970),Action|Sci-Fi
14486,Varan the Unbelievable (1958),Action|Drama|Sci-Fi
2127,Bridegroom (2013),Documentary
128,29 Palms (2002),Comedy|Drama|Thriller
8816,Miracle Run (2004),Drama
573,All Is Lost (2013),Action|Adventure|Drama
10348,Pillow of Death (1945),Mystery|Thriller
10887,Rebirth of Mothra II (1997),Action|Fantasy
10888,Rebirth of Mothra III (1998),Action|Fantasy|Sci-Fi
988,Arthur Newman (2012),Comedy|Drama
6855,Inherit the Wind (1999),Drama
1021,Assault on a Queen (1966),Action|Adventure|Crime|Drama|Thriller
1210,Bad Medicine (1985),Comedy
2003,Born Wild (1995),Drama
2022,Boulevard (1994),Crime|Drama
1297,Bartok the Magnificent (1999),Animation|Children
4386,Ender's Game (2013),Action|Adventure|Sci-Fi|IMAX
8480,Maniac (1963),Crime|Horror|Mystery|Romance|Thriller
2096,Breaking Point (1994),Thriller
6086,Hello! How Are You? (Buna! Ce faci?) (2010),Comedy|Romance
2686,Chastity Bites (2013),Comedy|Horror
5071,Four Days in July (1985),Comedy|Drama
3127,Conversations with My Gardener (Dialogue avec mon jardinier) (2007),Comedy|Drama
7074,Jackass Presents: Bad Grandpa (2013),Comedy
10768,Race (2008),Action|Comedy
5120,Freaky Deaky (2012),Comedy|Crime
13751,Thor: The Dark World (2013),Action|Adventure|Fantasy|IMAX
14005,Tortured (2008),Crime|Thriller
5547,Godzilla: Tokyo S.O.S. (Gojira tai Mosura tai Mekagojira: Tôkyô S.O.S.) (2003),Action|Fantasy|Sci-Fi
11546,Science and Islam (2009),Documentary
3384,Dallas Buyers Club (2013),Drama
5308,Gambit (2012),Comedy|Crime
15306,You May Not Kiss the Bride (2011),Action|Comedy|Crime|Romance
1460,Bekas (2012),Drama
1372,Beau Brummel (1924),Drama|Romance
10917,Red Garters (1954),Comedy|Musical|Western
6415,How I Live Now (2013),Action|Drama|Thriller
5475,Girl Most Likely (2012),Comedy
6371,Hours (2013),Drama|Thriller
10338,Pieta (2013),Drama
12689,Stuck (2013) ,Documentary
4438,Errors of the Human Body (2012) ,Drama|Sci-Fi|Thriller
1113,Aziz Ansari: Buried Alive (2013),Comedy
119,24 Hours on Craigslist (2005),Documentary
2876,Clandestine Childhood (2011),Drama
5692,Great Expectations (2012),Drama
5126,Free Birds (2013),Action|Adventure|Animation|Children|Comedy|Sci-Fi
7757,Latitude Zero (Ido zero daisakusen) (1969),Action|Adventure|Sci-Fi
2043,Boy Wonder (2010),Action|Crime|Drama
1397,Because You're Mine (1952),Comedy|Musical
2109,Breathing Fire (1991),Action
11945,Silmido (2003),Action|Drama|War
7744,Last Vegas (2013),Comedy|Drama|Romance
9161,Muscle Shoals (2013),Documentary
12158,So Young (Zhi wo men zhong jiang shi qu de qing chun) (2013),Drama
3818,Different from You and Me (Anders als du und ich) (1957) ,Drama
14608,W.C. Fields and Me (1976),Drama
10015,Outside the Law (2002),Action
903,Apache Territory (1958) ,Action|Western
6247,Holes in My Shoes (2006),Documentary
10078,Panic Button (2011),Horror|Thriller
10054,Painless (Insensibles) (2012) ,Fantasy|Horror|Mystery|War
12550,Stephen Tobolowsky's Birthday Party (2005),Comedy|Documentary|Drama
11624,Seduced and Abandoned (2013),Comedy|Documentary
2680,Chasing Ghosts: Beyond the Arcade (2007) ,Documentary
5010,For Those in Peril (2013),Drama
10312,Philomena (2013),Comedy|Drama
2723,Chicago Overcoat (2009),Action|Drama
6661,Ida (2013),Drama
9868,One Piece Film: Strong World (2009),Action|Adventure|Animation|Comedy|Fantasy
2567,Caught Inside (2010),Action|Adventure|Horror|Thriller
574,All Mine to Give (1957),Drama|Romance
2765,China O'Brien (1990),Action
180,47 Ronin (2013),Action|Adventure|Fantasy
15200,World War II: When Lions Roared (1994),Drama|War
1591,Beyond the Time Barrier (1960),Sci-Fi
4919,Flesh (1968),Drama
3692,Delivery Man (2013),Comedy
2668,Charlie Countryman (2013),Action|Comedy|Romance
1185,Bad Biology (2008),Comedy|Fantasy|Thriller
7616,Krrish 3 (2013),Action|Adventure|Fantasy|Sci-Fi
9811,Once Upon a Scoundrel (1974),Comedy
12975,Tales from the Organ Trade (2013),Crime|Documentary
1474,Bells of Capistrano (1942),Western
1512,Berlin Express (1948),Crime|Drama|Film-Noir|Thriller
5875,Hansel & Gretel (2013),Horror
2105,Breakout (2013),Action
11792,Shatter Dead (1994),Horror
4384,End of the World (1977),Mystery|Sci-Fi|Thriller
15350,Z.P.G. (1972),Sci-Fi|Thriller
14213,Twice Born (Venuto al mondo) (2012),Drama|Romance|War
5765,Guilty of Romance (Koi no tsumi) (2011) ,Crime|Drama|Horror
2936,Club Fed (1990),Comedy
3203,Crackerjack (1994),Action
3246,Crime Wave (1985),Adventure|Comedy
3277,Crocodile (2000),Horror|Thriller
5230,Frozen (2013),Adventure|Animation|Comedy|Fantasy|Musical|Romance
3872,Disco Godfather (1979),Action|Crime|Drama
3267,Crisis: Behind a Presidential Commitment (1963),Documentary
233,9 Month Stretch (9 mois ferme) (2013),Comedy
8509,Marfa Girl (2012),Drama
2831,Circles (Krugovi) (2013),Drama
9074,Mr. Morgan's Last Love (2013),Comedy|Drama
11817,Shed No Tears (Känn ingen sorg) (2013),Drama|Musical|Romance
14112,Trigun: Badlands Rumble (2010),Action|Animation|Sci-Fi|Western
6872,Inside Llewyn Davis (2013),Drama
6295,Homefront (2013),Action|Crime|Thriller
3338,Cut and Run (Inferno in diretta) (1985),Adventure|Horror|Thriller
214,7th Cavalry (Seventh Cavalry) (1956),Western
8471,Mandela: Long Walk to Freedom (2013),Drama
1076,August: Osage County (2013),Comedy|Drama
818,Angels Sing (2013),Comedy|Drama
666,Amen (2013),Drama|Musical
14553,Violette (2013),Drama
3075,Concrete Night (Betoniyö) (2013),Drama
5677,Grave Encounters 2 (2012),Horror
4474,Evangelion: 3.0 You Can (Not) Redo (2012),Action|Animation|Drama
9281,My Piece of the Pie (Ma part du gâteau) (2011),Comedy|Drama
5194,Fright Night 2: New Blood (2013),Horror
12874,Sweetwater (2013),Thriller|Western
14159,True Heart (1997),Adventure|Children|Drama
13831,Tim's Vermeer (2013),Documentary
426,After Tiller (2013),Documentary
8237,Lovecraft: Fear of the Unknown (2008),Documentary
12690,Stuck Between Stations (2011),Comedy|Drama|Romance
5318,Gamera vs. Barugon (1966),Action|Fantasy|Sci-Fi
7805,Legally Blondes (2009),Children|Comedy
694,American Hustle (2013),Crime|Drama
6116,Her (2013),Drama|Romance|Sci-Fi
9430,New Tale of Zatoichi (Shin Zatôichi monogatari) (Zatôichi 3) (1963),Action|Drama
15378,Zatoichi the Fugitive (Zatôichi kyôjô-tabi) (Zatôichi 4) (1963),Action|Drama
11191,RoboGeisha (Robo-geisha) (2009),Action|Comedy|Sci-Fi
2432,Captain Abu Raed (2007),Drama
15314,Young & Beautiful (2013),Drama
2480,Carmina or Blow Up (Carmina o revienta) (2012),Comedy|Drama
12425,Stakeout on Dope Street (1958),Crime|Drama
15371,Zatoichi Goes to the Fire Festival (Zatôichi abare-himatsuri) (Zatôichi 21) (1970),Action|Drama
7969,Linsanity (2013),Documentary
9900,Open Grave (2013),Horror|Mystery|Thriller
12023,Ski Patrol (1940),Action|War
11281,Route 666 (2001),Action|Horror|Thriller
12012,Six by Sondheim (2013),Documentary
12616,Straight from the Heart (2003),Action|Adventure|Drama|Romance|Western
3557,Dead Silence (1997),Action|Drama|Thriller
6532,I-See-You.Com (2006),Comedy
10323,Pianomania (2009),Documentary
8075,Lone Survivor (2013),Action|Drama|Thriller|War
15377,Zatoichi on the Road (Zatôichi kenka-tabi) (Zatôichi 5) (1963),Action|Drama
5379,Geography Club (2013),Comedy|Drama|Romance
11412,Sambizanga (1973),Drama
